node_id,lat,lon,elevation
6447149385,35.566192,139.5670891,44.0
6447149386,35.5658643,139.5667186,44.1
6447149388,35.5660918,139.567499,44.4
6447149389,35.5658166,139.5669306,44.9
6447149391,35.5659413,139.5675441,45.1
6447149392,35.5658889,139.5671428,45.1
6447149393,35.5660411,139.5671158,44.4
6447149394,35.5661468,139.567702,45.1
6447149396,35.565879,139.5680358,45.0
6447149397,35.5661688,139.5682839,45.0
6447149398,35.566126,139.5679913,45.0
6447149399,35.5658386,139.5677426,45.4
6447149401,35.5658973,139.5683651,45.5
6447785657,35.5603519,139.5717219,40.7
6447785885,35.5591423,139.5712325,46.3
6447785886,35.5590878,139.5708311,48.2
6447785889,35.5585527,139.5701953,42.3
6447785890,35.5593512,139.5711739,46.4
6447785891,35.5597928,139.5683189,42.2
6447785903,35.5658706,139.5659319,40.0
6447785904,35.5651699,139.5663974,42.4
6447785928,35.5665315,139.5675643,43.8
6447935512,35.5599058,139.5723951,42.5
6447935513,35.5600334,139.5727177,43.4
6449408236,35.5620481,139.569106,49.7
6449408242,35.5620282,139.5689609,49.8
6449408251,35.5626224,139.5683035,49.7
6449408276,35.56388,139.5715911,58.5
6449418989,35.5634896,139.5687061,47.9
6449418991,35.5635464,139.5686881,48.0
6449418995,35.5646978,139.5688533,48.8
6449418996,35.5647353,139.568886,48.7
6450201146,35.5624454,139.5681906,50.1
6452126443,35.5556286,139.5753011,36.5
6452126444,35.5555023,139.5755143,36.2
6452126445,35.5555437,139.5755502,36.2
6452126453,35.555079,139.5763398,35.2
6452126455,35.5549749,139.5762724,35.1
6452126471,35.5554536,139.5754765,36.1
6452247805,35.5554865,139.5770594,30.4
6452247820,35.555478,139.5747583,32.6
6452247824,35.5550687,139.5752999,36.5
6452247825,35.5554764,139.5756645,36.2
6452247826,35.5548275,139.5754491,30.5
6452247829,35.5549564,139.5742734,34.8
6452247830,35.5550037,139.5745003,35.6
6452247831,35.5548366,139.5745437,30.4
6452247835,35.5550907,139.5749183,36.5
6452247838,35.5553649,139.5745653,31.6
6452247841,35.5554548,139.5744101,31.3
6452247842,35.5559462,139.5739916,36.0
6452247854,35.5557444,139.5749517,36.3
6452247877,35.5555711,139.5753982,36.5
6452247878,35.5560359,139.5753028,43.8
6452247882,35.5563973,139.5739946,39.9
6452247883,35.5544747,139.5738785,25.5
6452247884,35.5543584,139.574042,23.8
6452250088,35.5548585,139.5739058,28.4
6452250094,35.5568108,139.5757258,44.2
6452250095,35.5557348,139.5739767,33.8
6452250096,35.5554718,139.5746657,32.0
6452310341,35.5642205,139.5719035,59.7
6452310342,35.5640334,139.5721712,58.4
6452310350,35.5608969,139.5688186,50.0
6452310359,35.5636396,139.5673935,51.6
6452310368,35.5631437,139.56751,44.2
6452310369,35.5630534,139.5674109,44.2
6452310902,35.5629615,139.5677235,43.9
6452310920,35.5639384,139.5679788,63.0
6452310936,35.5643709,139.5679642,51.4
6452310945,35.5642108,139.5671884,48.7
6452310955,35.5637679,139.5669551,45.2
6452310958,35.5641683,139.567292,49.0
6452310967,35.5642448,139.5677943,51.2
6452310968,35.5659356,139.5665158,43.6
6452310969,35.5656271,139.5668529,43.9
6452330415,35.5582759,139.5701091,41.6
6452330432,35.5583117,139.5695183,55.2
6452330441,35.5594911,139.5696063,49.1
6452330476,35.5574324,139.5693165,28.0
6452330481,35.5576455,139.5700361,30.1
6452362832,35.5536249,139.5802831,36.0
6475841838,35.5665837,139.5671973,37.9
6475841840,35.566629,139.5677237,40.1
6475841844,35.5665783,139.5673732,38.8
6534663632,35.5620943,139.5666476,44.9
6534663634,35.5625115,139.5661246,45.0
6534663635,35.5623997,139.5660261,40.8
6534663640,35.5628658,139.5664267,45.0
6534663641,35.563066,139.566628,44.0
6957360458,35.5628805,139.5751601,46.4
6957360460,35.5634465,139.5760369,41.6
6957360461,35.5635155,139.5759984,41.6
6957360462,35.5631611,139.5750554,46.2
6957360463,35.563272,139.5755581,44.7
6957360464,35.5625115,139.5754768,48.1
7049409583,35.5683068,139.5763745,51.7
7049432086,35.5682615,139.5767125,52.3
7099828383,35.5607614,139.5729489,41.4
7099851900,35.5597494,139.5744674,38.9
7099851918,35.5596377,139.5755671,36.3
7099851923,35.5593461,139.5764176,32.7
7099851928,35.5600066,139.5743342,38.6
7099851929,35.5603314,139.5733637,40.6
7099851930,35.5603952,139.5736683,39.7
7099851934,35.5604549,139.5735762,39.9
7099851935,35.5605412,139.5736911,40.6
7099851936,35.5596518,139.574407,39.0
7099851941,35.5597837,139.577815,25.9
7099851945,35.5597773,139.5781716,25.6
7099851946,35.5592552,139.5793261,25.5
7099851948,35.5589021,139.5797349,25.3
7099851961,35.5581675,139.5830792,22.2
7099851964,35.5577984,139.5833146,21.9
7099851971,35.5566147,139.5839539,20.4
7099851976,35.5561973,139.5841489,19.9
7099851982,35.5557644,139.5845533,19.4
7099851983,35.5549286,139.5857516,18.7
7099851992,35.5597061,139.5784753,25.5
7099851993,35.5596548,139.5784425,25.5
7099851994,35.5595858,139.578742,25.5
7099851995,35.5595328,139.5787124,25.5
7099851996,35.5595059,139.578931,25.4
7099851997,35.5594496,139.5788963,25.5
7099852004,35.5589536,139.5797892,25.4
7099852005,35.5587092,139.5802329,25.2
7099852006,35.5586339,139.5801985,25.1
7099852007,35.5586513,139.5810672,25.0
7099852009,35.5587208,139.5824912,23.1
7099852010,35.5586415,139.5824568,23.0
7099852011,35.5586765,139.5826384,23.0
7099852012,35.5585894,139.5825967,22.8
7099852013,35.5582135,139.5831474,22.1
7099852014,35.5580516,139.5832871,22.1
7099852015,35.5578225,139.5833838,21.9
7099852016,35.5571945,139.5836451,21.1
7099852017,35.5572253,139.5837405,21.1
7099852019,35.5569127,139.5838933,20.8
7099852025,35.5558083,139.5845938,19.4
7099852026,35.5553088,139.5852065,18.9
7099852039,35.5596275,139.575185,37.5
7099852040,35.5586233,139.580225,25.1
7099852043,35.5592159,139.5767294,33.0
7099852047,35.5595041,139.5769294,30.6
7099852048,35.5590956,139.576789,36.3
7099852050,35.5586449,139.580993,24.9
7099852052,35.5583863,139.5807132,31.2
7099852057,35.5590085,139.5791365,34.9
7099852066,35.5586154,139.5825267,22.9
7099852067,35.5584773,139.5827869,22.7
7099852073,35.5577595,139.5829738,28.9
7099852074,35.5572502,139.5831906,29.1
7099852077,35.5570259,139.5832976,29.9
7099852080,35.5561996,139.5837631,30.1
7099852082,35.5559773,139.5836995,31.5
7099852083,35.5560308,139.5837254,31.5
7099852085,35.5587631,139.5811913,24.8
7099852086,35.555504,139.5853645,24.6
7099852090,35.5551224,139.5859459,18.9
7099852091,35.5552241,139.5861791,19.6
7099852096,35.5553578,139.586737,19.4
7099852097,35.5553918,139.5870352,19.0
7099852102,35.5549897,139.5859473,18.2
7099852153,35.5589392,139.5784608,36.4
7099852154,35.5588694,139.57853,36.4
7099852155,35.5587951,139.5784405,36.4
7099852156,35.5588723,139.5786513,36.1
7101986067,35.5598089,139.5709264,45.3
7125325619,35.5539612,139.5847544,32.9
7366584599,35.5672517,139.5664526,33.1
7366584600,35.5672523,139.5664878,33.4
7366584618,35.5666294,139.5663355,32.6
7366584619,35.5666741,139.5663663,33.0
7366584689,35.566595,139.5671445,37.5
7366584691,35.5679581,139.566426,34.6
7366584692,35.5665895,139.5663441,32.7
7366584693,35.5665143,139.5663605,32.7
7366584694,35.5665498,139.5665684,34.1
7366584695,35.5666254,139.5665493,34.0
7366584697,35.5670933,139.5663449,32.7
7366584698,35.5667788,139.5672388,38.3
7366844986,35.5691387,139.5732487,56.3
7366844987,35.5690798,139.5733279,56.3
7366845048,35.5650413,139.5769807,31.6
7366845049,35.5650501,139.5771169,31.4
7366845050,35.5651065,139.5771763,31.3
7366845051,35.5652104,139.577176,31.2
7366845054,35.5651873,139.5770692,31.5
7366845055,35.5651357,139.5770036,31.6
7366845056,35.5651436,139.5772169,31.3
7366845057,35.5651819,139.5772157,31.2
7366845058,35.5650073,139.5770262,31.8
7366845059,35.5650032,139.5770755,31.7
7366851992,35.5659323,139.5780392,39.0
7366851993,35.5659567,139.5780553,39.1
7366851996,35.5660345,139.5780227,39.3
7366851999,35.5658091,139.5783096,40.6
7366852000,35.5655811,139.5789503,43.7
7366852001,35.5659241,139.5780127,38.9
7366852002,35.5659389,139.5779661,38.8
7366852003,35.5660053,139.5779409,39.1
7366852004,35.5655357,139.5776214,34.8
7366852005,35.5656097,139.5775145,35.0
7366852025,35.5646405,139.5767878,31.6
7366852026,35.5646036,139.5767878,31.6
7366852027,35.5668937,139.5749991,36.8
7366852028,35.5667555,139.5749596,36.2
7366852029,35.5668142,139.5750283,36.5
7366852030,35.5669354,139.5749514,37.0
7366852033,35.5668378,139.5748434,36.6
7366852034,35.5668973,139.5749082,36.8
7366852036,35.5667769,139.5748618,36.3
7366852038,35.567623,139.5756197,42.3
7366852165,35.5646886,139.5686925,48.5
7366852167,35.5647917,139.5686569,48.4
7366852168,35.5648643,139.5686959,48.5
7366852169,35.5648746,139.5687749,48.6
7366852170,35.5647897,139.568881,48.8
7366852173,35.568294,139.5662945,35.4
7366852174,35.5659856,139.5680166,45.0
7366852175,35.5671622,139.5694998,44.0
7366852176,35.5672497,139.5700375,44.4
7366852177,35.5683079,139.5730363,47.2
7366852178,35.5678493,139.572983,42.5
7366852198,35.5675734,139.5728371,42.3
7366852199,35.5674991,139.5728358,41.9
7366852205,35.5674938,139.5729818,41.6
7366852206,35.5675656,139.5729865,41.9
7366852207,35.5676419,139.5729141,42.2
7366852208,35.5676203,139.5728351,42.4
7366852209,35.5670071,139.5695884,44.2
7366852210,35.5667275,139.5683089,41.4
7366852211,35.5667411,139.5684122,41.4
7366852212,35.5669387,139.5684752,41.8
7366852213,35.5668458,139.5684974,41.8
7366852214,35.5669543,139.568164,41.3
7366852215,35.5668901,139.5681755,41.2
7366852216,35.5667944,139.5681931,41.1
7368658439,35.5629629,139.577522,42.0
7368658440,35.5627844,139.5770166,42.6
7368658441,35.5629328,139.5773821,42.1
7368658444,35.5630315,139.5773935,40.8
7368658453,35.5633855,139.5775223,40.8
7368658454,35.5615188,139.5758669,47.9
7368658455,35.5628141,139.5679607,44.7
7368658457,35.5635893,139.5684937,47.5
7368658458,35.5633684,139.5683863,46.8
7368658461,35.5623012,139.5676518,42.1
7368658462,35.5623132,139.5676355,42.1
7368658463,35.5623651,139.5675651,42.0
7368658467,35.5624341,139.5675407,42.2
7368658469,35.5624675,139.5676289,42.5
7368658470,35.5624538,139.5676503,42.6
7368658471,35.5624051,139.5677266,42.6
7368658472,35.5623916,139.5677478,42.5
7368658473,35.5609297,139.5687041,49.9
7368658483,35.562095,139.5691743,49.7
7368660596,35.5627392,139.5681169,45.0
7368660598,35.5632971,139.5686321,47.6
7368660608,35.5599008,139.577784,25.6
7368660612,35.5597862,139.5755892,36.2
7368660615,35.5601613,139.5745705,37.9
7368660618,35.5605451,139.5737677,40.4
7368660623,35.5640677,139.5728502,56.0
7368660625,35.564282,139.5725312,57.9
7368660627,35.564484,139.5722168,59.7
7368660636,35.5646123,139.5707674,56.5
7368660640,35.565165,139.5706125,54.6
7368660643,35.5650945,139.5701373,52.9
7368660647,35.5649542,139.5697976,50.6
7368660650,35.5650347,139.5701488,52.8
7368660658,35.564039,139.5713444,59.9
7368660663,35.5644269,139.5721642,59.7
7368660664,35.5642903,139.5723823,58.5
7368660671,35.5616476,139.5749262,51.8
7368660673,35.5619742,139.5746969,52.1
7368660676,35.5619791,139.5780522,40.0
7368660680,35.5620856,139.578344,38.9
7368660681,35.5617879,139.5777885,41.3
7368660682,35.5616264,139.5773882,42.7
7368660684,35.5617925,139.5775664,41.9
7368660689,35.5617293,139.5768531,44.3
7368660692,35.5618981,139.5761803,46.6
7368660696,35.5617511,139.5740566,52.2
7368660708,35.561189,139.5683213,50.3
7368660709,35.5623886,139.5694628,49.4
7368660717,35.5626115,139.569715,49.1
7368660723,35.5626693,139.5696701,48.9
7368660724,35.5627752,139.5697839,49.1
7368660725,35.562595,139.5697408,49.2
7368660726,35.5626969,139.5696997,48.9
7368660727,35.5627439,139.5697502,49.0
7368660729,35.5623705,139.5695584,49.4
7368660730,35.561164,139.5719353,47.0
7368660732,35.5620339,139.5714513,49.4
7368660734,35.5622454,139.5710193,50.7
7368660736,35.5627329,139.5703612,50.3
7368660737,35.5627934,139.5702617,50.1
7368660740,35.5635219,139.5728204,53.0
7368660742,35.5632288,139.572526,51.3
7368660743,35.563806,139.5731979,54.4
7368660745,35.5634863,139.5728752,53.0
7368660747,35.5631855,139.5725922,51.3
7368660750,35.5646832,139.5695812,49.3
7368660751,35.5646575,139.5696245,49.2
7369027660,35.5646169,139.5768739,31.6
7369027661,35.5649255,139.5768016,31.4
7369027662,35.5637525,139.5768493,36.7
7369027663,35.5610072,139.5754882,48.9
7369027664,35.5636319,139.5765348,38.5
7369027665,35.5641763,139.5768642,33.8
7369027666,35.5641849,139.5767806,33.8
7369027671,35.5618749,139.5759969,47.2
7369033892,35.5616764,139.5831768,36.2
7369033893,35.5627308,139.5846635,35.0
7369033897,35.565013,139.5848795,28.7
7369033899,35.5656565,139.585364,29.7
7369033908,35.5653432,139.5844266,30.0
7369033914,35.5655928,139.58597,30.2
7369033916,35.5653608,139.5855339,29.0
7369033918,35.5635385,139.5836576,27.9
7369033919,35.5636746,139.5837645,27.9
7369033920,35.5635936,139.5837461,27.9
7369033922,35.5635584,139.5837403,27.8
7369033923,35.5636115,139.5836032,28.1
7369033924,35.5636947,139.5836176,28.1
7369033925,35.5637425,139.5837017,28.0
7369033926,35.5642435,139.5840409,28.2
7369033927,35.5626005,139.5819609,38.6
7369033928,35.5633178,139.5835756,28.2
7369033931,35.5628981,139.5834976,30.1
7369033934,35.5624827,139.5834253,32.2
7369033937,35.5621019,139.5833444,34.0
7369033941,35.561699,139.5831471,36.2
7369033942,35.5616583,139.5831012,36.4
7369033945,35.5613826,139.5827959,36.9
7369033948,35.5610883,139.5824539,35.5
7369033951,35.5607915,139.5821133,34.0
7369033954,35.5604983,139.5817704,32.7
7369033959,35.5607722,139.5807556,36.8
7369033963,35.56127,139.5804608,37.4
7369033966,35.5616267,139.5805273,34.8
7369033969,35.5619887,139.5805926,33.2
7369033972,35.5624042,139.580671,33.3
7369033975,35.5628235,139.580744,33.6
7369033978,35.5632385,139.5808291,33.8
7369033980,35.5636627,139.5809128,34.3
7369033981,35.5601857,139.579149,38.2
7369033984,35.5609945,139.5787965,37.3
7369033990,35.5601432,139.5793176,35.3
7369033991,35.560752,139.5795698,34.9
7369033992,35.5606495,139.5795159,35.0
7369033993,35.5619943,139.5801316,33.2
7369033994,35.5620032,139.5800374,33.3
7369033995,35.5620306,139.5802137,33.1
7369033996,35.5619885,139.5801836,33.2
7369033997,35.5619978,139.5802135,33.1
7369033998,35.5621059,139.5800644,33.1
7369033999,35.5621014,139.5801575,33.0
7369034000,35.5620637,139.5799596,33.1
7369034001,35.5620254,139.5805581,33.2
7369034002,35.5621415,139.5790394,36.2
7369034003,35.5620767,139.5796128,33.8
7369034006,35.5621934,139.5786349,37.6
7369034012,35.5621523,139.5796269,33.8
7369034013,35.5643146,139.5791595,29.1
7369034014,35.5641956,139.5804905,30.8
7369034015,35.5640865,139.5806421,30.8
7369034016,35.563981,139.5806279,30.8
7369034017,35.5639041,139.580393,30.7
7369034018,35.5638937,139.580499,30.6
7369034019,35.564125,139.580309,30.6
7369034020,35.564025,139.5802893,30.6
7369034021,35.5647444,139.5805897,34.6
7369034022,35.5645565,139.5806495,33.5
7369034023,35.5652281,139.5812189,37.9
7369034024,35.5653159,139.5811302,37.9
7369034025,35.5659093,139.5821823,35.0
7369034027,35.5658921,139.5823021,34.9
7369034030,35.5659865,139.5823045,34.9
7369034033,35.5660035,139.5821961,34.9
7406081422,35.564542,139.5674444,50.0
7406081424,35.564868,139.5677965,49.9
7406094168,35.5687466,139.5731107,52.0
7755269987,35.5694075,139.5876745,32.6
7755269988,35.5693571,139.5875752,33.9
7755269989,35.5690508,139.5875372,35.5
7755269990,35.5692742,139.5871675,35.7
7755269992,35.5693939,139.5877132,32.6
7768598949,35.5675037,139.5712513,43.2
7924959733,35.568167,139.566666,38.1
7924959734,35.5681696,139.56675,37.6
7924959735,35.5682379,139.5665064,36.4
7924959736,35.5682358,139.5663575,35.3
7924959745,35.5681437,139.5662998,35.1
7924959746,35.5681419,139.5660773,35.5
7924959747,35.5681441,139.5663616,35.1
7924959748,35.5678508,139.5664315,34.4
7924959749,35.5678502,139.5663744,34.4
7924959750,35.5678512,139.5664699,34.5
7924959774,35.5675626,139.5658748,31.8
7924959775,35.5682813,139.5658606,32.2
7924960096,35.5674029,139.566333,33.4
7924960097,35.5677154,139.5660538,34.0
7924960099,35.5674033,139.5663935,33.4
7924960100,35.5672389,139.5663403,33.0
7924960101,35.5672321,139.5660304,33.4
7924960102,35.5672403,139.5664005,33.0
8132869464,35.5611077,139.5679505,45.2
8132869465,35.5612402,139.5677984,46.8
8132869469,35.5610474,139.5680042,45.0
8411254500,35.5537608,139.5803448,36.0
8411254506,35.5541998,139.5806171,36.7
8411254514,35.5551495,139.5796885,36.9
8411254515,35.5545875,139.5794074,35.8
8411254516,35.5554504,139.5792243,36.6
8411280119,35.5553727,139.5790095,36.5
8411280120,35.5554368,139.5788082,36.3
8411280138,35.5548816,139.5770738,28.3
8411280161,35.5533852,139.5774334,27.6
8411280183,35.5541641,139.5783839,34.9
8411280185,35.5537728,139.5779227,28.0
8411280186,35.5537948,139.5778682,28.0
8571718052,35.5607974,139.5698616,55.6
8571718061,35.560721,139.570608,55.5
8571718070,35.5609516,139.5709215,55.6
8571718081,35.5606913,139.5700229,55.6
8571718099,35.5607487,139.5703959,55.6
8571718115,35.560529,139.5702778,55.6
8571718116,35.5606175,139.5702763,55.6
8571776917,35.561354,139.5704126,55.7
8796848789,35.5550265,139.5717416,30.5
8796848791,35.5545424,139.5719319,32.9
8796848798,35.5549312,139.5699279,25.1
8796848802,35.5546271,139.5699371,32.9
8796848807,35.5542614,139.5704435,39.9
8796848810,35.554224,139.5711279,39.5
8796851721,35.5542607,139.5705338,39.9
8796851722,35.5541278,139.5711734,36.7
8796851723,35.5541334,139.5712161,36.8
8796851724,35.5544777,139.571456,38.9
8796851727,35.5547045,139.5712759,39.0
8796851728,35.5546301,139.5712238,39.9
8796851730,35.5545851,139.5720739,28.5
8796851731,35.5546021,139.5722379,28.1
8796851734,35.5543589,139.572469,22.0
8796851735,35.5544756,139.5718754,32.9
8796851737,35.5547265,139.5722481,28.0
8796851738,35.5543998,139.5722241,25.3
8796851739,35.5543547,139.5716691,33.8
8796851741,35.5549589,139.5713457,34.1
8796851743,35.5547459,139.5714434,39.0
8796851753,35.5542252,139.5695374,16.8
8796851759,35.5543658,139.5699482,31.5
8796856947,35.5599314,139.5708653,47.0
8796856948,35.5599932,139.5710467,45.6
8796856949,35.5598268,139.5707093,47.4
8808818564,35.5594441,139.5712078,45.4
8808818565,35.5599867,139.571743,46.3
8808818566,35.5599488,139.5716569,45.1
8808818567,35.5602576,139.5713466,42.9
8808818570,35.5603561,139.5715112,41.7
8808818571,35.5603117,139.5715272,42.3
8828729105,35.5598461,139.5706867,47.4
8828729106,35.5598391,139.570718,47.4
8828729109,35.5601286,139.5709357,45.7
8828729110,35.5600937,139.5709618,45.5
9009445415,35.569608,139.5871554,34.3
9269014613,35.569673,139.5834707,42.3
9269014614,35.5698404,139.5835143,42.4
9269014615,35.5696365,139.5836914,42.6
9269014616,35.5697815,139.5837302,43.0
9269014617,35.57021,139.5837142,37.4
9269014618,35.5699964,139.5836645,39.5
9269014619,35.5693312,139.5855415,38.8
9269014620,35.5692339,139.5858411,39.8
9269014796,35.5693508,139.5869021,37.3
9269014800,35.5687212,139.5861335,47.5
9269014802,35.5684353,139.5859964,45.3
9269014803,35.568779,139.5854482,43.0
9269014804,35.5689426,139.5856453,43.0
9269014805,35.569031,139.5867451,40.0
9269014806,35.5692872,139.5865773,38.9
9269014807,35.5690506,139.5864446,41.4
9269014808,35.569944,139.5862797,33.7
9269014809,35.5700659,139.5859193,32.8
9269014820,35.5699163,139.5847773,38.1
9269014822,35.5701371,139.5849158,37.8
9269014823,35.5702233,139.5852604,34.8
9269014824,35.5702844,139.585011,35.9
9269014825,35.5705792,139.5850517,33.1
9269014826,35.5707284,139.5850888,33.4
9269015100,35.5710953,139.5875614,28.3
9269072324,35.5690213,139.5836478,48.5
9269072326,35.569077,139.5828161,49.3
9269072328,35.5694914,139.5810859,49.1
9269072329,35.5699735,139.5816556,43.3
9269072330,35.5700356,139.5816823,43.3
9269072331,35.5700182,139.5817508,43.3
9269072332,35.5701292,139.581314,42.4
9269072672,35.5704862,139.5835586,37.5
9269278071,35.5705975,139.5844846,34.5
9269278077,35.5699464,139.5848,38.2
9269278079,35.5696091,139.5856239,36.7
9269278081,35.5695077,139.585583,37.3
9269278082,35.5695306,139.5855763,37.2
9269278089,35.569571,139.5842546,43.1
9269278094,35.5695977,139.584093,43.0
9269278099,35.5701672,139.5837043,37.4
9269278101,35.5702282,139.5831791,37.8
9269278113,35.5705249,139.5814886,38.8
9269278311,35.5708014,139.5737578,67.7
9269278325,35.5686118,139.5771743,54.9
9269278326,35.5687397,139.5771736,55.3
9269278327,35.5690585,139.5771279,54.2
9269278328,35.5692426,139.5771401,54.3
9269278329,35.5692926,139.577699,50.8
9269278331,35.5693212,139.5772648,52.3
9269278332,35.5698426,139.5784812,49.7
9269278333,35.5696894,139.5770636,51.4
9269278334,35.5699549,139.5770878,53.8
9269278419,35.5703576,139.5754932,57.7
9269278421,35.5700144,139.5754952,61.6
9269278677,35.5707478,139.5789421,44.9
9269278678,35.5706384,139.5791544,45.1
9269278679,35.5708904,139.5794717,41.8
9269278680,35.5707502,139.5793549,43.3
9269422085,35.5699004,139.5799178,52.1
9269422090,35.5700062,139.5797536,50.6
9269422091,35.57008,139.5800184,49.4
9269422096,35.5700092,139.5797085,50.8
9269422097,35.5700275,139.5799591,50.0
9269422104,35.5698761,139.5797572,52.6
9269422105,35.5696929,139.5798906,52.7
9269422106,35.5697271,139.5798286,52.8
9269422733,35.5698699,139.5762637,56.4
9269422735,35.5703289,139.5754698,57.8
9269422742,35.5700248,139.5746744,64.3
9269422923,35.569509,139.5755283,63.0
9269422924,35.5692382,139.5752867,64.0
9269423055,35.569716,139.5776993,50.0
9269423057,35.5697295,139.5770672,51.5
9269423062,35.5699288,139.5764145,56.3
9269423070,35.5703629,139.5831268,37.6
9269423084,35.5698459,139.5792402,48.4
9269423100,35.5695873,139.5777717,49.8
9269423101,35.5697095,139.5777744,49.9
9269423103,35.5696476,139.5785269,49.2
9269423111,35.5706967,139.5797244,41.1
9269585406,35.5686034,139.5840669,48.7
9269585408,35.5688548,139.5840964,49.1
9269585410,35.5686284,139.5839274,48.7
9269585412,35.5688673,139.5840005,49.2
9269585414,35.5693048,139.5840454,46.6
9269585416,35.5689983,139.5840213,48.7
9269611221,35.5689748,139.5841165,48.7
9269611224,35.5695055,139.5842265,43.8
9791175836,35.5702141,139.5666646,40.5
9933290457,35.5626808,139.5701419,49.9
9933290458,35.5630055,139.5699382,49.8
9983566978,35.55436,139.5758347,29.9
9983566987,35.5544999,139.571504,39.0
9983566999,35.5546962,139.570905,39.5
9983573421,35.5552869,139.5717872,27.0
9983573432,35.556825,139.5696834,25.5
9983573434,35.5570168,139.5715287,36.1
9983573435,35.5575658,139.571112,38.0
9983573436,35.5580419,139.5719754,45.1
9983573438,35.556871,139.5729277,42.4
9983573465,35.5580758,139.5720789,45.1
9983573480,35.5561501,139.5753694,43.9
9983573482,35.5567833,139.5758089,44.2
9983573484,35.5572969,139.5760255,41.5
9983573485,35.5575134,139.5761487,38.5
9983573486,35.5575786,139.5759497,38.8
9983573488,35.5569948,139.5776756,36.8
9983573491,35.5569497,139.5776931,36.9
9983573494,35.5580764,139.5745856,40.0
9983573496,35.5568452,139.5779978,36.8
9983573497,35.5568675,139.5780498,36.8
9983573499,35.5565955,139.5789065,37.4
9983573500,35.5565679,139.5789238,37.5
9983573505,35.5558444,139.5779853,35.0
9983573509,35.5559961,139.5775778,34.6
9983573524,35.5555755,139.580524,36.8
9983573537,35.5558544,139.5794284,37.1
9983573542,35.5559261,139.5794631,37.1
9983573551,35.5565217,139.5791261,37.8
9983573552,35.5565099,139.5791045,37.7
9983573555,35.5558891,139.5794459,37.1
9983573556,35.5563487,139.5796757,38.4
10269783367,35.5550287,139.5800019,36.6
10269783368,35.5550131,139.580047,36.7
10269783370,35.5551892,139.5800345,36.7
10269783371,35.5551129,139.5799974,36.8
10269783372,35.5550596,139.5799716,36.7
10310178222,35.5542386,139.5807204,37.0
10310178223,35.5542556,139.5806727,36.6
10310178224,35.5543856,139.5808111,37.0
10310178225,35.5543999,139.5807674,36.5
10310178226,35.5537333,139.5808539,34.1
10310178229,35.5541624,139.581089,37.2
10310178243,35.5537136,139.5808402,34.0
10310879492,35.5535507,139.5805121,36.0
10544476496,35.5542808,139.5760701,29.7
10605937411,35.5619313,139.5713529,49.5
10624985148,35.5534878,139.5783578,26.8
10624985150,35.5537531,139.5786248,27.0
10624985151,35.5536394,139.5784275,26.9
10701763039,35.5535554,139.570631,17.1
10701763041,35.5533893,139.570552,15.0
10701779847,35.5544676,139.5762657,30.3
10701779850,35.5542912,139.5760391,29.5
10709340457,35.553305,139.5726747,15.9
10709340459,35.5533261,139.5725166,15.7
10709340461,35.5533463,139.5723649,15.5
10712492257,35.5531706,139.5775834,27.6
10712492262,35.5532897,139.5759915,22.9
10712492263,35.5532423,139.5761353,22.9
10712492264,35.5532929,139.5762895,23.0
10712492265,35.5534323,139.5762276,23.5
10712492266,35.5534786,139.5760832,23.4
10712492267,35.5532103,139.5762325,22.8
10712492268,35.5532187,139.5762541,22.9
10712492269,35.5534981,139.5760223,23.3
10712492270,35.5533105,139.5759284,22.8
10712492273,35.553237,139.5767485,22.4
10712492280,35.5533607,139.576322,23.0
10721102909,35.5567774,139.579569,38.3
10721102915,35.5555053,139.582263,35.8
10721102916,35.555553,139.5821521,35.8
10721102917,35.555527,139.581985,35.6
10721102918,35.5554483,139.5819341,35.7
10721102919,35.5553261,139.5820092,35.9
10721102920,35.5552755,139.5821311,35.9
10721102921,35.5553047,139.5822807,35.6
10721102922,35.5553745,139.5823266,35.6
10721102924,35.5552384,139.5822203,35.8
10721102926,35.5552548,139.5822967,35.6
10721102928,35.5552499,139.5822446,35.7
10721102929,35.5555846,139.5820788,35.8
10721102930,35.5554212,139.5823764,35.5
10721102931,35.5554288,139.5823623,35.5
10721102936,35.5554746,139.5823342,35.7
10721102941,35.5555416,139.5805027,36.8
10721102942,35.5561237,139.5807481,36.8
10721102943,35.5561101,139.5806106,37.0
10721102944,35.5560393,139.5805631,37.0
10721102945,35.5559269,139.5806237,36.7
10721102946,35.5559499,139.5807709,36.7
10721102947,35.5560203,139.5808136,36.7
10721102948,35.5560666,139.5808416,36.9
10721102954,35.5555818,139.5820203,35.7
10721102960,35.5561063,139.5807905,36.8
10721102961,35.5562969,139.580911,37.7
10721102962,35.55615,139.5806373,36.9
10721102964,35.555994,139.5805327,36.9
10721102967,35.5559607,139.5805421,36.8
10721102974,35.5558895,139.5807138,36.7
10721102975,35.5559009,139.5807413,36.7
10721102979,35.5553647,139.5819164,35.8
10721102981,35.5553996,139.5819027,35.7
10721102983,35.5544667,139.5813485,36.1
10721102984,35.5545619,139.5814144,36.2
10721102996,35.5543866,139.5812931,36.0
10721102997,35.5546203,139.5808461,36.3
10721102998,35.5546495,139.5809827,36.3
10721102999,35.554772,139.5809462,36.3
10721103000,35.5547316,139.5808157,36.4
10721103002,35.5546463,139.5807897,36.3
10721103003,35.5545912,139.5809415,36.3
